seed,epoch,train_loss,train_acc,val_acc,val_f1,lr
0,1,0.7813565861596364,0.6623355330573432,0.6539531838271403,0.7046661078513551,0.00013045338154165455
0,2,0.6310083249746231,0.6756363487314014,0.6634473727287609,0.7108298171589311,0.00013045338154165455
0,3,0.5970467811637947,0.680534491945731,0.671795711245703,0.7140208244187705,0.00013045338154165455
0,4,0.5779346305507908,0.6850227486986105,0.6796529710263546,0.7351468398971444,0.00013045338154165455
0,5,0.5651673700346069,0.7071361232938476,0.6952037976755606,0.732548118356794,0.00013045338154165455
0,6,0.5574062768736838,0.709042095339591,0.7010967425110493,0.745398773006135,0.00013045338154165455
0,7,0.5495032114675164,0.710333237693159,0.6974954984449173,0.7424749163879598,0.00013045338154165455
0,8,0.5415770742948629,0.7208058367832111,0.7117367817973482,0.731268121471082,0.00013045338154165455
0,9,0.5344979518438678,0.7225888428905193,0.7092813881158946,0.7311534968210718,0.00013045338154165455
0,10,0.5299319429622741,0.7227323031520269,0.7058438369618596,0.7366261175436025,0.00013045338154165455
0,11,0.5241860553573995,0.7294749354428823,0.715665411687674,0.7663752521856086,0.00013045338154165455
0,12,0.5207884353819736,0.7264622699512235,0.7166475691602554,0.7414488424197162,0.00013045338154165455
0,13,0.5156447935574425,0.7397630856252818,0.7290882304796202,0.770807367400637,0.00013045338154165455
0,14,0.511075125112638,0.7424888305939255,0.7241774431167131,0.7559032304795017,0.00013045338154165455
0,15,0.5071904264073169,0.742427347624708,0.7284334588312326,0.75018822466496,0.00013045338154165455
0,16,0.5029970534259132,0.7450506209779891,0.7328531674578491,0.7561267184698147,0.00013045338154165455
0,17,0.4967847079675051,0.7508300200844366,0.7310525454247832,0.7677081860596635,0.00013045338154165455
0,18,0.4965675032744228,0.7515883100381194,0.7305614666884924,0.777687736358725,0.00013045338154165455
0,19,0.4912171086243989,0.7646226995122352,0.741856277623179,0.7684627807957716,0.00013045338154165455
0,20,0.4872218309286486,0.7634340287740295,0.7482403011949582,0.7823379564109821,0.00013045338154165455
0,21,0.48276606068120764,0.7706480304955527,0.7497135374038304,0.7841919548341567,0.00013045338154165455
0,22,0.4801104941570686,0.7670205353117187,0.745130135865117,0.7778570409473534,0.00013045338154165455
0,23,0.4730137598980214,0.7609952043284011,0.741692584711082,0.7774330042313117,0.00013045338154165455
0,24,0.4723378837440875,0.7603803746362258,0.7420199705352758,0.788569895358197,0.00013045338154165455
0,25,0.4696186558239752,0.7788252654014838,0.755606482239319,0.7897479228277707,0.00013045338154165455
0,26,0.46365253375964943,0.7629831536664344,0.7448027500409232,0.769889298892989,0.00013045338154165455
0,27,0.46295236139584406,0.7822478173545928,0.7565886397119005,0.7864426253051845,0.00013045338154165455
0,28,0.4553517617079725,0.7872689265073575,0.7603535766901293,0.7907973706773364,0.00013045338154165455
0,29,0.45614061124912025,0.7892773701684633,0.757243411360288,0.788896797153025,0.00013045338154165455
0,30,0.45073628575605323,0.7830470959544207,0.7601898837780324,0.7836999852354939,0.00013045338154165455
0,31,0.4487255389228064,0.780485305570357,0.7446390571288263,0.7874659400544959,0.00013045338154165455
0,32,0.4472693301346105,0.7800139361396893,0.7464396791618922,0.7920526245133575,6.522669077082727e-05
0,33,0.4198550978742594,0.8098126818871173,0.7631363561957767,0.7938452771050007,6.522669077082727e-05
0,34,0.41329412232970986,0.8134811657170964,0.7716483876248158,0.7927499628584163,6.522669077082727e-05
0,35,0.41131537427089937,0.8201623150387343,0.7693566868554591,0.7961811080572834,6.522669077082727e-05
0,36,0.4083606363144176,0.8241587080378735,0.772957930921591,0.7976068874945279,6.522669077082727e-05
0,37,0.4034794936618605,0.8136451203016765,0.7716483876248158,0.8061692371821593,6.522669077082727e-05
