seed,epoch,train_loss,train_acc,val_acc,val_f1,lr
4,1,0.624971801373933,0.6870881340079078,0.6913692851442252,0.732006732006732,0.00011899765906637908
4,2,0.5534232020675448,0.7333021555205986,0.7349219017215824,0.772593896713615,0.00011899765906637908
4,3,0.5257041165951118,0.7365616541246829,0.7410785543267586,0.7794289044289044,0.00011899765906637908
4,4,0.5077316351353699,0.7506908719867352,0.7500855090639608,0.7982141213292829,0.00011899765906637908
4,5,0.4961513006661654,0.7676969516602186,0.7628548626154372,0.8019613443777969,0.00011899765906637908
4,6,0.4861517565928151,0.7678103255247084,0.7599475544407707,0.8026432956835544,0.00011899765906637908
4,7,0.47548227821317757,0.7809900372716579,0.773914034887698,0.8130479871782785,0.00011899765906637908
4,8,0.4723352123612394,0.7795870356985956,0.7700946300307833,0.8088716174588882,0.00011899765906637908
4,9,0.46400275285634274,0.7808624916741068,0.7703796602439859,0.8170919989101807,0.00011899765906637908
4,10,0.4578531292446339,0.7852132137239063,0.7758522403374758,0.8216294683360552,0.00011899765906637908
4,11,0.45512530057446116,0.7877924691410513,0.7728309200775282,0.8066941547416929,0.00011899765906637908
4,12,0.4489560458592313,0.7840369598798237,0.7731159502907308,0.8182814354853438,0.00011899765906637908
4,13,0.44415053676376653,0.800447826764735,0.7862273400980504,0.8258406093256548,0.00011899765906637908
4,14,0.44135978847081947,0.8042741946912688,0.786512370311253,0.8289251290484674,0.00011899765906637908
4,15,0.43648626181621253,0.8026019301900429,0.7800706874928742,0.8130995058618351,0.00011899765906637908
4,16,0.43186800270073605,0.8086816036733132,0.7873104549082203,0.8251558179858475,0.00011899765906637908
4,17,0.42759671602322397,0.8154556920765841,0.7874244669935013,0.8200202712486124,0.00011899765906637908
4,18,0.4222496652350415,0.8032821733769823,0.7806407479192794,0.8092972544355238,0.00011899765906637908
4,19,0.4187262429934994,0.7947649618071794,0.7718618173526394,0.80997150997151,0.00011899765906637908
4,20,0.4142259063460941,0.8120686478749486,0.7845741648614754,0.825522877325823,0.00011899765906637908
4,21,0.4129724456185162,0.8255176225500617,0.7963174096454224,0.8310877889661041,0.00011899765906637908
4,22,0.408376713245784,0.8135850233125009,0.7910158476798541,0.8265682656826568,0.00011899765906637908
4,23,0.4035039569062224,0.8296557686039425,0.796602439858625,0.828609856854645,0.00011899765906637908
4,24,0.40171283628413723,0.8260703201394498,0.7906168053813705,0.8253862609935821,0.00011899765906637908
4,25,0.39777477453225407,0.8220597196831201,0.7870824307376582,0.8173147468818782,0.00011899765906637908
4,26,0.39716300580962527,0.8322208522880263,0.7984266332231217,0.8320030406689471,0.00011899765906637908
4,27,0.3922904332005809,0.8403979422643595,0.7968304640291871,0.8310099573257468,0.00011899765906637908
4,28,0.38906364452372116,0.8386689908308887,0.7972295063276708,0.8331378711826242,0.00011899765906637908
4,29,0.3850020916289828,0.8396326686790527,0.8000798084596967,0.834630074975244,0.00011899765906637908
4,30,0.38230416921195587,0.8439408755296686,0.7992817238627294,0.8301577347933047,0.00011899765906637908
4,31,0.3798010247432292,0.8414183070447685,0.800877893056664,0.8367222923386154,0.00011899765906637908
4,32,0.3764826497728639,0.8480648498504882,0.8025310682932391,0.8326893353941267,0.00011899765906637908
