seed,epoch,train_loss,train_acc,val_acc,val_f1,lr
1,1,0.6634472336449294,0.6721624647133262,0.6651812240047534,0.6727642276422764,0.0009036253695021404
1,2,0.5576494185129415,0.7028983743794412,0.6922162804515746,0.7177111716621254,0.0009036253695021404
1,3,0.5318738805113987,0.7052345955417113,0.6931075460487225,0.7023054755043228,0.0009036253695021404
1,4,0.5195860375184158,0.6745716927869172,0.6593879976232917,0.6618492847662587,0.0009036253695021404
1,5,0.511469461258066,0.7381972160031149,0.7251931075460487,0.7487095897853844,0.0009036253695021404
1,6,0.49567157748981816,0.7174875888250755,0.6975638740344623,0.6885897828081983,0.0009036253695021404
1,7,0.4885234981702758,0.7269906551153509,0.7049910873440285,0.7144089732528042,0.0009036253695021404
1,8,0.4815437186603292,0.7550983159739122,0.7342543077837196,0.7481345910178798,0.0009036253695021404
1,9,0.4723744453490796,0.7652097731918621,0.73767082590612,0.7510572314632084,0.0009036253695021404
1,10,0.46737015174238916,0.7454492358609949,0.7244503862150921,0.7117327117327117,0.0009036253695021404
1,11,0.47741243463986155,0.7486615399591161,0.7271241830065359,0.7564629457775421,0.0009036253695021404
1,12,0.4704104300994877,0.74222476394432,0.7311348781937017,0.7495156379739828,0.0009036253695021404
1,13,0.4554579194084319,0.7788133943346637,0.7557932263814616,0.7805659369994661,0.0009036253695021404
1,14,0.4414388595021457,0.7668037574223693,0.7528223410576351,0.7782515991471215,0.0009036253695021404
1,15,0.4432512883212612,0.7811739511340406,0.7593582887700535,0.7762430939226519,0.0009036253695021404
1,16,0.43459691165728936,0.7803465394724034,0.7575757575757576,0.7677859988616961,0.0009036253695021404
1,17,0.43893869317959966,0.7893385573834323,0.761437908496732,0.7792743265530512,0.0009036253695021404
1,18,0.4221828379035054,0.7817580064246082,0.7571301247771836,0.7692307692307693,0.0009036253695021404
1,19,0.42694396507417426,0.7885476491774555,0.7575757575757576,0.7597880482778923,0.0009036253695021404
1,20,0.4168150324349416,0.7987321133067263,0.7718360071301248,0.7968253968253968,0.0009036253695021404
1,21,0.41378992495977296,0.7990241409520101,0.7675282234105764,0.7829704617944807,0.0009036253695021404
1,22,0.4126789101395764,0.7883042928063857,0.7565359477124183,0.762498188668309,0.0009036253695021404
1,23,0.4089372194893669,0.7973936532658426,0.7676767676767676,0.7970939283860924,0.0009036253695021404
1,24,0.40073804026579285,0.7983670787501217,0.7693107546048723,0.7862353750860289,0.0009036253695021404
1,25,0.39637932514687146,0.767144456341867,0.7410873440285205,0.7396564600448096,0.0009036253695021404
1,26,0.4349605683097702,0.8070914046529738,0.7676767676767676,0.7861635220125787,0.0009036253695021404
1,27,0.3967266552499099,0.8142217463253189,0.7730243612596553,0.7880721220527046,0.0009036253695021404
1,28,0.38596543813301804,0.8173975469677797,0.7780748663101604,0.7880249716231555,0.0009036253695021404
1,29,0.38418275262925844,0.8117273435218534,0.7703505644682115,0.7840782122905028,0.0009036253695021404
1,30,0.38203450027556984,0.8126886011875791,0.7783719548425431,0.7972826086956522,0.0009036253695021404
1,31,0.37540384772271107,0.8295897011583764,0.7813428401663696,0.8,0.0009036253695021404
1,32,0.37323631448197087,0.8233111067847756,0.7783719548425431,0.7908020190689848,0.0009036253695021404
1,33,0.37052853342958336,0.8322057821473766,0.7816399286987522,0.7905386149900256,0.0009036253695021404
1,34,0.3634221986056558,0.8300642460819624,0.7831253713606655,0.7994505494505495,0.0009036253695021404
1,35,0.3618724866432328,0.8303441059086927,0.7780748663101604,0.7926152137701277,0.0009036253695021404
1,36,0.36948056325387507,0.8304171128200136,0.7804515745692217,0.790414066931367,0.0009036253695021404
1,37,0.35829252091074226,0.8318042441351114,0.7758467023172906,0.7952232324603067,0.0009036253695021404
1,38,0.3622861285642722,0.8397133261948798,0.7789661319073083,0.792526491912995,0.0009036253695021404
1,39,0.3482203101022188,0.8406502482234985,0.7786690433749257,0.7938001660669803,0.0009036253695021404
1,40,0.3400318247949579,0.8391292709043123,0.7774806892453952,0.7990879828326181,0.0009036253695021404
