seed,epoch,train_loss,train_acc,val_acc,val_f1,lr
3,33,0.36630590453602974,0.8340732415472512,0.7935234699940582,0.809484649122807,0.00045423459260326407
3,34,0.36305970681442734,0.8353470075864007,0.7927807486631016,0.8149621965777955,0.00045423459260326407
3,35,0.3617968586094763,0.838643813805376,0.7942661913250149,0.8131660596249831,0.00045423459260326407
3,36,0.3593405287140952,0.8388873279010958,0.7927807486631016,0.810126582278481,0.00022711729630163203
3,37,0.3529360228278412,0.8420717429989697,0.7991681521093286,0.8204515272244356,0.00022711729630163203
3,38,0.35082990277223264,0.8443757609815491,0.7964943553178847,0.8169428113308391,0.00022711729630163203
3,39,0.34876341246995873,0.8438512690830757,0.7938205585264408,0.8139908871616188,0.00022711729630163203
3,40,0.3482212393183582,0.8446567387843027,0.7973856209150327,0.8168635875402793,0.00022711729630163203
3,41,0.3465444682499013,0.8397302613093566,0.7963458110516934,0.8175163050712099,0.00011355864815081602
3,42,0.34222740981533495,0.849171115481877,0.79708853238265,0.8137949836423118,0.00011355864815081602
3,43,0.3405085050078315,0.8495270206986981,0.7999108734402852,0.8170582642944452,0.00011355864815081602
3,44,0.34010642551522785,0.8480472042708626,0.7964943553178847,0.8158107018015596,0.00011355864815081602
3,45,0.33973617447307963,0.8509131778589492,0.7990196078431373,0.8155419222903886,0.00011355864815081602
3,46,0.3403364424204976,0.850744591177297,0.797979797979798,0.8169089929994615,0.00011355864815081602
3,47,0.33801344827709323,0.8511004963941182,0.7984254307783719,0.8151478000272443,5.677932407540801e-05
3,48,0.3381609280574765,0.8513065467828042,0.7972370766488414,0.8161616161616162,5.677932407540801e-05
3,49,0.3352124750240137,0.852917486185258,0.7988710635769459,0.8153300600109111,5.677932407540801e-05
3,50,0.33555241083399884,0.8521869438980987,0.8003565062388592,0.8185255198487713,5.677932407540801e-05
3,51,0.33439783875366336,0.8522618713121664,0.7993166963755199,0.818145107013057,5.677932407540801e-05
3,52,0.33594525964159394,0.8519434298023789,0.8005050505050505,0.8193678547410894,5.677932407540801e-05
3,53,0.33487143652977497,0.8512503512222535,0.7966428995840761,0.8100457888164285,5.677932407540801e-05
3,54,0.33578048893448964,0.8514751334644564,0.7990196078431373,0.8194314693714133,5.677932407540801e-05
3,55,0.336046877311077,0.8522244076051325,0.7969399881164587,0.8147445453313457,5.677932407540801e-05
3,56,0.3342610114208263,0.8532921232555961,0.8019904931669638,0.8200836820083682,5.677932407540801e-05
3,57,0.3330196275758623,0.8548281352439824,0.7990196078431373,0.8166418213850115,5.677932407540801e-05
3,58,0.33203647716824475,0.8550529174861853,0.797534165181224,0.8134154688569473,5.677932407540801e-05
3,59,0.3345565448070696,0.8538353470075865,0.7926322043969103,0.8087671232876712,5.677932407540801e-05
3,60,0.33127978168378397,0.8514189379039055,0.8003565062388592,0.821939586645469,2.8389662037704004e-05
3,61,0.33073362339812407,0.856083169429615,0.7976827094474154,0.811878453038674,2.8389662037704004e-05
3,62,0.3324610851003769,0.854509693734195,0.7987225193107546,0.8172623061362104,2.8389662037704004e-05
3,63,0.33052840117067506,0.8555961412381755,0.7969399881164587,0.8131747984146508,2.8389662037704004e-05
3,64,0.3302763692965565,0.8565140020605039,0.7969399881164587,0.8129191186533461,1.4194831018852002e-05
3,65,0.3294968096864037,0.8558396553338953,0.7988710635769459,0.8152292576419214,1.4194831018852002e-05
3,66,0.3294882591274042,0.853910274421654,0.7999108734402852,0.8185369796578202,1.4194831018852002e-05
3,67,0.3303605046593943,0.8567575161562236,0.8000594177064765,0.8179112554112554,1.4194831018852002e-05
3,68,0.329302731553546,0.8562704879647841,0.7988710635769459,0.8185959271168275,7.097415509426001e-06
3,69,0.32983520051853993,0.8555586775311417,0.7961972667855021,0.8130790190735695,7.097415509426001e-06
3,70,0.32900288687715196,0.8543411070525428,0.8002079619726679,0.8183659689399054,7.097415509426001e-06
3,71,0.3289808610075811,0.8556336049452093,0.7988710635769459,0.8159325720500272,7.097415509426001e-06
